2018-10-10 11:40:17 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.34
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jre1.8.0_161\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jre1.8.0_161/bin/server;C:/Program Files/Java/jre1.8.0_161/bin;C:/Program Files/Java/jre1.8.0_161/lib/amd64;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files\CapgeminiScripts\Support Tools\;C:\Program Files\nodejs\;C:\Program Files\Git\cmd;C:\Users\vishwman\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Java\jdk1.8.0_161\bin;C:\Users\vishwman\AppData\Roaming\npm\node_modules\@angular\cli\bin;C:\Users\vishwman\AppData\Roaming\npm;C:\Users\vishwman\Downloads\spring-tool-suite-3.9.6.RELEASE-e4.9.0-win32-x86_64\sts-bundle\sts-3.9.6.RELEASE;;.]
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.a.c.c.C.[.[localhost].[/friendmgt] - Initializing Spring embedded WebApplicationContext
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet webServlet mapped to [/h2/*]
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-10-10 11:40:17 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-10-10 11:40:17 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2018-10-10 11:40:18 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2018-10-10 11:40:18 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executing SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/schema.sql]
2018-10-10 11:40:18 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executed SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/schema.sql] in 12 ms.
2018-10-10 11:40:18 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executing SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/data.sql]
2018-10-10 11:40:18 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executed SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/data.sql] in 4 ms.
2018-10-10 11:40:18 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-10-10 11:40:18 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-10-10 11:40:18 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-10-10 11:40:18 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2018-10-10 11:40:18 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2018-10-10 11:40:18 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2018-10-10 11:40:18 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8086 (http) with context path '/friendmgt'
2018-10-10 11:40:18 [main] INFO  com.capgemini.SpsDemoApplication - Started SpsDemoApplication in 2.587 seconds (JVM running for 3.515)
2018-10-10 11:41:20 [http-nio-8086-exec-6] INFO  o.a.c.c.C.[.[localhost].[/friendmgt] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-10-10 11:41:20 [http-nio-8086-exec-6] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:41:26 [http-nio-8086-exec-5] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:41:40 [http-nio-8086-exec-6] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:42:42 [http-nio-8086-exec-3] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:42:50 [http-nio-8086-exec-10] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:43:46 [RMI TCP Connection(12)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2018-10-10 11:43:46 [RMI TCP Connection(12)-127.0.0.1] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@2ea227af: startup date [Wed Oct 10 11:40:16 IST 2018]; root of context hierarchy
2018-10-10 11:43:46 [RMI TCP Connection(12)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-10-10 11:43:46 [RMI TCP Connection(12)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2018-10-10 11:43:46 [RMI TCP Connection(12)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2018-10-10 11:43:46 [RMI TCP Connection(12)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2018-10-10 11:43:51 [main] INFO  com.capgemini.SpsDemoApplication - Starting SpsDemoApplication on LIN40000108 with PID 16636 (C:\Users\vishwman\Desktop\SPS-DEMO-NEW\target\classes started by vishwman in C:\Users\vishwman\Desktop\SPS-DEMO-NEW)
2018-10-10 11:43:51 [main] INFO  com.capgemini.SpsDemoApplication - The following profiles are active: swagger-enabled-for-qa
2018-10-10 11:43:51 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1184ab05: startup date [Wed Oct 10 11:43:51 IST 2018]; root of context hierarchy
2018-10-10 11:43:52 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$81737eb3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-10 11:43:52 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8086 (http)
2018-10-10 11:43:52 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2018-10-10 11:43:52 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.34
2018-10-10 11:43:52 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jre1.8.0_161\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jre1.8.0_161/bin/server;C:/Program Files/Java/jre1.8.0_161/bin;C:/Program Files/Java/jre1.8.0_161/lib/amd64;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files\CapgeminiScripts\Support Tools\;C:\Program Files\nodejs\;C:\Program Files\Git\cmd;C:\Users\vishwman\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Java\jdk1.8.0_161\bin;C:\Users\vishwman\AppData\Roaming\npm\node_modules\@angular\cli\bin;C:\Users\vishwman\AppData\Roaming\npm;C:\Users\vishwman\Downloads\spring-tool-suite-3.9.6.RELEASE-e4.9.0-win32-x86_64\sts-bundle\sts-3.9.6.RELEASE;;.]
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.a.c.c.C.[.[localhost].[/friendmgt] - Initializing Spring embedded WebApplicationContext
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet webServlet mapped to [/h2/*]
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-10-10 11:43:53 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-10-10 11:43:53 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2018-10-10 11:43:53 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2018-10-10 11:43:53 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executing SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/schema.sql]
2018-10-10 11:43:53 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executed SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/schema.sql] in 10 ms.
2018-10-10 11:43:53 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executing SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/data.sql]
2018-10-10 11:43:53 [main] INFO  o.s.jdbc.datasource.init.ScriptUtils - Executed SQL script from URL [file:/C:/Users/vishwman/Desktop/SPS-DEMO-NEW/target/classes/data.sql] in 4 ms.
2018-10-10 11:43:54 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-10-10 11:43:54 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-10-10 11:43:54 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-10-10 11:43:54 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2018-10-10 11:43:54 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2018-10-10 11:43:54 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2018-10-10 11:43:54 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8086 (http) with context path '/friendmgt'
2018-10-10 11:43:54 [main] INFO  com.capgemini.SpsDemoApplication - Started SpsDemoApplication in 2.644 seconds (JVM running for 3.54)
2018-10-10 11:43:58 [http-nio-8086-exec-1] INFO  o.a.c.c.C.[.[localhost].[/friendmgt] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-10-10 11:43:58 [http-nio-8086-exec-1] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:44:19 [http-nio-8086-exec-9] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:44:30 [http-nio-8086-exec-7] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
2018-10-10 11:44:46 [http-nio-8086-exec-6] INFO  c.c.c.FriendManagementController - ====logger test 1234=======
